"Date 
(month/day/year)",Market price ($/MWh),,,,,,,,,,,
23/08/2012 12:30,91.00,,,,,,,,,,,
23/08/2012 13:00,91.00,,,,,,,,,,,
23/08/2012 13:30,88.36,,,,,,,,,,,
23/08/2012 14:00,88.36,,,,,,,,,,,
23/08/2012 14:30,85.33,,,,,,,,,,,
23/08/2012 15:00,88.36,,,,,,,,,,,
23/08/2012 15:30,92.00,,,,,,,,,,,
23/08/2012 16:00,92.00,,,,,,,,,,,
23/08/2012 16:30,95.00,,,,,,,,,,,
23/08/2012 17:00,110.00,,,,,,,,,,,
23/08/2012 17:30,110.00,,,,,,,,,,,
23/08/2012 18:00,110.00,,,,,,,,,,,
23/08/2012 18:30,110.00,,,,,,,,,,,
23/08/2012 19:00,110.00,,,,,,,,,,,
23/08/2012 19:30,110.00,,,,,,,,,,,
23/08/2012 20:00,110.00,,,,,,,,,,,
23/08/2012 20:30,95.00,,,,,,,,,,,
23/08/2012 21:00,90.00,,,,,,,,,,,
23/08/2012 21:30,95.00,,,,,,,,,,,
23/08/2012 22:00,57.51,,,,,,,,,,,
23/08/2012 22:30,66.79,,,,,,,,,,,
23/08/2012 23:00,59.18,,,,,,,,,,,
23/08/2012 23:30,56.04,,,,,,,,,,,
24/08/2012 00:00,55.75,,,,,,,,,,,
24/08/2012 00:30,47.85,,,,,,,,,,,
24/08/2012 01:00,44.38,,,,,,,,,,,
24/08/2012 01:30,43.91,,,,,,,,,,,
24/08/2012 02:00,43.96,,,,,,,,,,,
24/08/2012 02:30,43.98,,,,,,,,,,,
24/08/2012 03:00,44.01,,,,,,,,,,,
24/08/2012 03:30,47.56,,,,,,,,,,,
24/08/2012 04:00,51.69,,,,,,,,,,,
24/08/2012 04:30,57.22,,,,,,,,,,,
24/08/2012 05:00,57.51,,,,,,,,,,,
24/08/2012 05:30,59.33,,,,,,,,,,,
24/08/2012 06:00,63.51,,,,,,,,,,,
24/08/2012 06:30,66.93,,,,,,,,,,,
24/08/2012 07:00,100.00,,,,,,,,,,,
24/08/2012 07:30,110.00,,,,,,,,,,,
24/08/2012 08:00,110.00,,,,,,,,,,,
24/08/2012 08:30,110.00,,,,,,,,,,,
24/08/2012 09:00,110.00,,,,,,,,,,,
24/08/2012 09:30,110.00,,,,,,,,,,,
24/08/2012 10:00,95.00,,,,,,,,,,,
24/08/2012 10:30,85.33,,,,,,,,,,,
24/08/2012 11:00,80.00,,,,,,,,,,,
24/08/2012 11:30,69.00,,,,,,,,,,,
24/08/2012 12:00,78.59,,,,,,,,,,,
24/08/2012 12:30,78.59,,,,,,,,,,,
24/08/2012 13:00,70.00,,,,,,,,,,,
24/08/2012 13:30,78.59,,,,,,,,,,,
24/08/2012 14:00,69.00,,,,,,,,,,,
24/08/2012 14:30,69.00,,,,,,,,,,,
24/08/2012 15:00,69.00,,,,,,,,,,,
24/08/2012 15:30,78.59,,,,,,,,,,,
24/08/2012 16:00,69.00,,,,,,,,,,,
24/08/2012 16:30,95.00,,,,,,,,,,,
24/08/2012 17:00,107.06,,,,,,,,,,,
24/08/2012 17:30,110.00,,,,,,,,,,,
24/08/2012 18:00,110.00,,,,,,,,,,,
24/08/2012 18:30,110.00,,,,,,,,,,,
24/08/2012 19:00,94.09,,,,,,,,,,,
24/08/2012 19:30,110.00,,,,,,,,,,,
24/08/2012 20:00,108.56,,,,,,,,,,,
24/08/2012 20:30,95.00,,,,,,,,,,,
24/08/2012 21:00,90.00,,,,,,,,,,,
24/08/2012 21:30,74.17,,,,,,,,,,,
24/08/2012 22:00,59.66,,,,,,,,,,,
24/08/2012 22:30,57.51,,,,,,,,,,,
24/08/2012 23:00,56.00,,,,,,,,,,,
24/08/2012 23:30,50.00,,,,,,,,,,,
25/08/2012 00:00,49.11,,,,,,,,,,,
25/08/2012 00:30,46.82,,,,,,,,,,,
25/08/2012 01:00,46.35,,,,,,,,,,,
25/08/2012 01:30,45.94,,,,,,,,,,,
25/08/2012 02:00,46.05,,,,,,,,,,,
25/08/2012 02:30,46.33,,,,,,,,,,,
25/08/2012 03:00,46.11,,,,,,,,,,,
25/08/2012 03:30,46.11,,,,,,,,,,,
25/08/2012 04:00,46.04,,,,,,,,,,,
25/08/2012 04:30,47.21,,,,,,,,,,,
25/08/2012 05:00,47.29,,,,,,,,,,,
25/08/2012 05:30,46.68,,,,,,,,,,,
25/08/2012 06:00,46.52,,,,,,,,,,,
25/08/2012 06:30,46.98,,,,,,,,,,,
25/08/2012 07:00,69.00,,,,,,,,,,,
25/08/2012 07:30,69.00,,,,,,,,,,,
25/08/2012 08:00,70.00,,,,,,,,,,,
25/08/2012 08:30,66.79,,,,,,,,,,,
25/08/2012 09:00,66.79,,,,,,,,,,,
25/08/2012 09:30,66.79,,,,,,,,,,,
25/08/2012 10:00,59.73,,,,,,,,,,,
25/08/2012 10:30,57.51,,,,,,,,,,,
25/08/2012 11:00,57.51,,,,,,,,,,,
25/08/2012 11:30,57.51,,,,,,,,,,,
25/08/2012 12:00,57.51,,,,,,,,,,,
25/08/2012 12:30,57.51,,,,,,,,,,,
25/08/2012 13:00,45.10,,,,,,,,,,,
25/08/2012 13:30,47.20,,,,,,,,,,,
25/08/2012 14:00,46.20,,,,,,,,,,,
25/08/2012 14:30,46.20,,,,,,,,,,,
25/08/2012 15:00,46.20,,,,,,,,,,,
25/08/2012 15:30,46.20,,,,,,,,,,,
25/08/2012 16:00,56.00,,,,,,,,,,,
25/08/2012 16:30,59.73,,,,,,,,,,,
25/08/2012 17:00,60.83,,,,,,,,,,,
25/08/2012 17:30,67.30,,,,,,,,,,,
25/08/2012 18:00,73.15,,,,,,,,,,,
25/08/2012 18:30,81.51,,,,,,,,,,,
25/08/2012 19:00,80.48,,,,,,,,,,,
25/08/2012 19:30,74.80,,,,,,,,,,,
25/08/2012 20:00,67.84,,,,,,,,,,,
25/08/2012 20:30,66.79,,,,,,,,,,,
25/08/2012 21:00,61.45,,,,,,,,,,,
25/08/2012 21:30,64.70,,,,,,,,,,,
25/08/2012 22:00,60.05,,,,,,,,,,,
25/08/2012 22:30,56.36,,,,,,,,,,,
25/08/2012 23:00,52.84,,,,,,,,,,,
25/08/2012 23:30,50.13,,,,,,,,,,,
26/08/2012 00:00,47.90,,,,,,,,,,,
26/08/2012 00:30,47.33,,,,,,,,,,,
26/08/2012 01:00,45.42,,,,,,,,,,,
26/08/2012 01:30,45.54,,,,,,,,,,,
26/08/2012 02:00,44.90,,,,,,,,,,,
26/08/2012 02:30,44.11,,,,,,,,,,,
26/08/2012 03:00,44.11,,,,,,,,,,,
26/08/2012 03:30,44.15,,,,,,,,,,,
26/08/2012 04:00,44.15,,,,,,,,,,,
26/08/2012 04:30,45.29,,,,,,,,,,,
26/08/2012 05:00,45.05,,,,,,,,,,,
26/08/2012 05:30,45.00,,,,,,,,,,,
26/08/2012 06:00,45.26,,,,,,,,,,,
26/08/2012 06:30,46.53,,,,,,,,,,,
26/08/2012 07:00,46.60,,,,,,,,,,,
26/08/2012 07:30,46.25,,,,,,,,,,,
26/08/2012 08:00,57.51,,,,,,,,,,,
26/08/2012 08:30,54.60,,,,,,,,,,,
26/08/2012 09:00,57.51,,,,,,,,,,,
26/08/2012 09:30,58.59,,,,,,,,,,,
26/08/2012 10:00,57.51,,,,,,,,,,,
26/08/2012 10:30,58.59,,,,,,,,,,,
26/08/2012 11:00,58.59,,,,,,,,,,,
26/08/2012 11:30,47.20,,,,,,,,,,,
26/08/2012 12:00,49.00,,,,,,,,,,,
26/08/2012 12:30,49.00,,,,,,,,,,,
26/08/2012 13:00,49.00,,,,,,,,,,,
26/08/2012 13:30,49.00,,,,,,,,,,,
26/08/2012 14:00,48.90,,,,,,,,,,,
26/08/2012 14:30,48.90,,,,,,,,,,,
26/08/2012 15:00,48.60,,,,,,,,,,,
26/08/2012 15:30,57.51,,,,,,,,,,,
26/08/2012 16:00,58.59,,,,,,,,,,,
26/08/2012 16:30,58.59,,,,,,,,,,,
26/08/2012 17:00,61.42,,,,,,,,,,,
26/08/2012 17:30,65.79,,,,,,,,,,,
26/08/2012 18:00,72.97,,,,,,,,,,,
26/08/2012 18:30,77.92,,,,,,,,,,,
26/08/2012 19:00,75.16,,,,,,,,,,,
26/08/2012 19:30,70.56,,,,,,,,,,,
26/08/2012 20:00,62.27,,,,,,,,,,,
26/08/2012 20:30,57.51,,,,,,,,,,,
26/08/2012 21:00,57.51,,,,,,,,,,,
26/08/2012 21:30,57.51,,,,,,,,,,,
26/08/2012 22:00,45.01,,,,,,,,,,,
26/08/2012 22:30,49.68,,,,,,,,,,,
26/08/2012 23:00,49.71,,,,,,,,,,,
26/08/2012 23:30,50.08,,,,,,,,,,,
27/08/2012 00:00,49.39,,,,,,,,,,,
27/08/2012 00:30,45.45,,,,,,,,,,,
27/08/2012 01:00,45.01,,,,,,,,,,,
27/08/2012 01:30,45.16,,,,,,,,,,,
27/08/2012 02:00,45.27,,,,,,,,,,,
27/08/2012 02:30,45.32,,,,,,,,,,,
27/08/2012 03:00,45.32,,,,,,,,,,,
27/08/2012 03:30,45.52,,,,,,,,,,,
27/08/2012 04:00,48.50,,,,,,,,,,,
27/08/2012 04:30,50.49,,,,,,,,,,,
27/08/2012 05:00,55.75,,,,,,,,,,,
27/08/2012 05:30,64.55,,,,,,,,,,,
27/08/2012 06:00,64.42,,,,,,,,,,,
27/08/2012 06:30,71.10,,,,,,,,,,,
27/08/2012 07:00,102.97,,,,,,,,,,,
27/08/2012 07:30,105.24,,,,,,,,,,,
27/08/2012 08:00,100.00,,,,,,,,,,,
27/08/2012 08:30,100.00,,,,,,,,,,,
27/08/2012 09:00,100.00,,,,,,,,,,,
27/08/2012 09:30,100.00,,,,,,,,,,,
27/08/2012 10:00,93.53,,,,,,,,,,,
27/08/2012 10:30,85.62,,,,,,,,,,,
27/08/2012 11:00,80.00,,,,,,,,,,,
27/08/2012 11:30,80.00,,,,,,,,,,,
27/08/2012 12:00,80.00,,,,,,,,,,,
27/08/2012 12:30,80.00,,,,,,,,,,,
27/08/2012 13:00,80.00,,,,,,,,,,,
27/08/2012 13:30,80.00,,,,,,,,,,,
27/08/2012 14:00,80.00,,,,,,,,,,,
27/08/2012 14:30,80.00,,,,,,,,,,,
27/08/2012 15:00,80.00,,,,,,,,,,,
27/08/2012 15:30,80.00,,,,,,,,,,,
27/08/2012 16:00,85.77,,,,,,,,,,,
27/08/2012 16:30,94.74,,,,,,,,,,,
27/08/2012 17:00,103.42,,,,,,,,,,,
27/08/2012 17:30,111.26,,,,,,,,,,,
27/08/2012 18:00,100.00,,,,,,,,,,,
27/08/2012 18:30,100.00,,,,,,,,,,,
27/08/2012 19:00,100.00,,,,,,,,,,,
27/08/2012 19:30,100.00,,,,,,,,,,,
27/08/2012 20:00,80.00,,,,,,,,,,,
27/08/2012 20:30,103.63,,,,,,,,,,,
27/08/2012 21:00,96.90,,,,,,,,,,,
27/08/2012 21:30,89.20,,,,,,,,,,,
27/08/2012 22:00,56.70,,,,,,,,,,,
27/08/2012 22:30,55.88,,,,,,,,,,,
27/08/2012 23:00,53.08,,,,,,,,,,,
27/08/2012 23:30,48.78,,,,,,,,,,,
28/08/2012 00:00,47.89,,,,,,,,,,,
28/08/2012 00:30,44.88,,,,,,,,,,,
28/08/2012 01:00,44.99,,,,,,,,,,,
28/08/2012 01:30,44.55,,,,,,,,,,,
28/08/2012 02:00,44.66,,,,,,,,,,,
28/08/2012 02:30,44.76,,,,,,,,,,,
28/08/2012 03:00,44.84,,,,,,,,,,,
28/08/2012 03:30,47.85,,,,,,,,,,,
28/08/2012 04:00,50.26,,,,,,,,,,,
28/08/2012 04:30,58.77,,,,,,,,,,,
28/08/2012 05:00,59.73,,,,,,,,,,,
28/08/2012 05:30,62.89,,,,,,,,,,,
28/08/2012 06:00,65.72,,,,,,,,,,,
28/08/2012 06:30,63.76,,,,,,,,,,,
28/08/2012 07:00,110.00,,,,,,,,,,,
28/08/2012 07:30,109.39,,,,,,,,,,,
28/08/2012 08:00,100.00,,,,,,,,,,,
28/08/2012 08:30,99.80,,,,,,,,,,,
28/08/2012 09:00,88.38,,,,,,,,,,,
28/08/2012 09:30,75.98,,,,,,,,,,,
28/08/2012 10:00,66.12,,,,,,,,,,,
28/08/2012 10:30,56.93,,,,,,,,,,,
28/08/2012 11:00,56.93,,,,,,,,,,,
28/08/2012 11:30,56.93,,,,,,,,,,,
28/08/2012 12:00,56.93,,,,,,,,,,,
28/08/2012 12:30,56.93,,,,,,,,,,,
28/08/2012 13:00,56.93,,,,,,,,,,,
28/08/2012 13:30,56.93,,,,,,,,,,,
28/08/2012 14:00,56.93,,,,,,,,,,,
28/08/2012 14:30,56.93,,,,,,,,,,,
28/08/2012 15:00,56.93,,,,,,,,,,,
28/08/2012 15:30,56.93,,,,,,,,,,,
28/08/2012 16:00,56.94,,,,,,,,,,,
28/08/2012 16:30,72.30,,,,,,,,,,,
28/08/2012 17:00,85.04,,,,,,,,,,,
28/08/2012 17:30,97.63,,,,,,,,,,,
28/08/2012 18:00,97.63,,,,,,,,,,,
28/08/2012 18:30,97.63,,,,,,,,,,,
28/08/2012 19:00,97.63,,,,,,,,,,,
28/08/2012 19:30,97.63,,,,,,,,,,,
28/08/2012 20:00,96.96,,,,,,,,,,,
28/08/2012 20:30,97.63,,,,,,,,,,,
28/08/2012 21:00,84.45,,,,,,,,,,,
28/08/2012 21:30,80.00,,,,,,,,,,,
28/08/2012 22:00,38.42,,,,,,,,,,,
28/08/2012 22:30,38.55,,,,,,,,,,,
28/08/2012 23:00,38.43,,,,,,,,,,,
28/08/2012 23:30,38.48,,,,,,,,,,,
29/08/2012 00:00,38.68,,,,,,,,,,,
29/08/2012 00:30,38.81,,,,,,,,,,,
29/08/2012 01:00,39.02,,,,,,,,,,,
29/08/2012 01:30,39.15,,,,,,,,,,,
29/08/2012 02:00,39.16,,,,,,,,,,,
29/08/2012 02:30,39.17,,,,,,,,,,,
29/08/2012 03:00,39.17,,,,,,,,,,,
29/08/2012 03:30,39.03,,,,,,,,,,,
29/08/2012 04:00,38.88,,,,,,,,,,,
29/08/2012 04:30,43.84,,,,,,,,,,,
29/08/2012 05:00,49.36,,,,,,,,,,,
29/08/2012 05:30,54.11,,,,,,,,,,,
29/08/2012 06:00,58.63,,,,,,,,,,,
29/08/2012 06:30,59.73,,,,,,,,,,,
29/08/2012 07:00,108.28,,,,,,,,,,,
29/08/2012 07:30,108.85,,,,,,,,,,,
29/08/2012 08:00,100.00,,,,,,,,,,,
29/08/2012 08:30,100.00,,,,,,,,,,,
29/08/2012 09:00,100.00,,,,,,,,,,,
29/08/2012 09:30,100.00,,,,,,,,,,,
29/08/2012 10:00,71.69,,,,,,,,,,,
29/08/2012 10:30,80.00,,,,,,,,,,,
29/08/2012 11:00,71.69,,,,,,,,,,,
29/08/2012 11:30,71.69,,,,,,,,,,,
29/08/2012 12:00,71.69,,,,,,,,,,,
29/08/2012 12:30,71.69,,,,,,,,,,,
29/08/2012 13:00,71.69,,,,,,,,,,,
29/08/2012 13:30,65.00,,,,,,,,,,,
29/08/2012 14:00,71.69,,,,,,,,,,,
29/08/2012 14:30,65.00,,,,,,,,,,,
29/08/2012 15:00,62.89,,,,,,,,,,,
29/08/2012 15:30,62.89,,,,,,,,,,,
29/08/2012 16:00,80.00,,,,,,,,,,,
29/08/2012 16:30,80.00,,,,,,,,,,,
29/08/2012 17:00,95.24,,,,,,,,,,,
29/08/2012 17:30,97.63,,,,,,,,,,,
29/08/2012 18:00,97.63,,,,,,,,,,,
29/08/2012 18:30,97.63,,,,,,,,,,,
29/08/2012 19:00,97.63,,,,,,,,,,,
29/08/2012 19:30,97.63,,,,,,,,,,,
29/08/2012 20:00,97.63,,,,,,,,,,,
29/08/2012 20:30,89.00,,,,,,,,,,,
29/08/2012 21:00,78.23,,,,,,,,,,,
29/08/2012 21:30,69.00,,,,,,,,,,,
29/08/2012 22:00,43.70,,,,,,,,,,,
29/08/2012 22:30,44.30,,,,,,,,,,,
29/08/2012 23:00,44.60,,,,,,,,,,,
29/08/2012 23:30,44.90,,,,,,,,,,,
30/08/2012 00:00,44.30,,,,,,,,,,,
30/08/2012 00:30,43.38,,,,,,,,,,,
30/08/2012 01:00,38.32,,,,,,,,,,,
30/08/2012 01:30,38.32,,,,,,,,,,,
30/08/2012 02:00,38.32,,,,,,,,,,,
30/08/2012 02:30,38.33,,,,,,,,,,,
30/08/2012 03:00,38.39,,,,,,,,,,,
30/08/2012 03:30,38.61,,,,,,,,,,,
30/08/2012 04:00,38.46,,,,,,,,,,,
30/08/2012 04:30,44.30,,,,,,,,,,,
30/08/2012 05:00,48.50,,,,,,,,,,,
30/08/2012 05:30,51.01,,,,,,,,,,,
30/08/2012 06:00,58.59,,,,,,,,,,,
30/08/2012 06:30,58.68,,,,,,,,,,,
30/08/2012 07:00,101.21,,,,,,,,,,,
30/08/2012 07:30,110.00,,,,,,,,,,,
30/08/2012 08:00,80.00,,,,,,,,,,,
30/08/2012 08:30,80.00,,,,,,,,,,,
30/08/2012 09:00,79.27,,,,,,,,,,,
30/08/2012 09:30,65.00,,,,,,,,,,,
30/08/2012 10:00,57.84,,,,,,,,,,,
30/08/2012 10:30,57.83,,,,,,,,,,,
30/08/2012 11:00,57.81,,,,,,,,,,,
30/08/2012 11:30,57.80,,,,,,,,,,,
30/08/2012 12:00,57.79,,,,,,,,,,,
30/08/2012 12:30,57.78,,,,,,,,,,,
30/08/2012 13:00,57.78,,,,,,,,,,,
30/08/2012 13:30,57.78,,,,,,,,,,,
30/08/2012 14:00,57.78,,,,,,,,,,,
30/08/2012 14:30,57.78,,,,,,,,,,,
30/08/2012 15:00,57.78,,,,,,,,,,,
30/08/2012 15:30,57.78,,,,,,,,,,,
30/08/2012 16:00,57.78,,,,,,,,,,,
30/08/2012 16:30,62.54,,,,,,,,,,,
30/08/2012 17:00,75.23,,,,,,,,,,,
30/08/2012 17:30,85.00,,,,,,,,,,,
30/08/2012 18:00,85.00,,,,,,,,,,,
30/08/2012 18:30,85.00,,,,,,,,,,,
30/08/2012 19:00,85.00,,,,,,,,,,,
30/08/2012 19:30,85.00,,,,,,,,,,,
30/08/2012 20:00,75.00,,,,,,,,,,,
30/08/2012 20:30,75.00,,,,,,,,,,,
30/08/2012 21:00,69.91,,,,,,,,,,,
30/08/2012 21:30,62.89,,,,,,,,,,,
30/08/2012 22:00,38.39,,,,,,,,,,,
30/08/2012 22:30,41.70,,,,,,,,,,,
30/08/2012 23:00,38.44,,,,,,,,,,,
30/08/2012 23:30,38.38,,,,,,,,,,,
31/08/2012 00:00,38.38,,,,,,,,,,,
31/08/2012 00:30,38.44,,,,,,,,,,,
31/08/2012 01:00,38.45,,,,,,,,,,,
31/08/2012 01:30,38.46,,,,,,,,,,,
31/08/2012 02:00,38.48,,,,,,,,,,,
31/08/2012 02:30,38.47,,,,,,,,,,,
31/08/2012 03:00,38.46,,,,,,,,,,,
31/08/2012 03:30,38.46,,,,,,,,,,,
31/08/2012 04:00,38.39,,,,,,,,,,,
31/08/2012 04:30,38.32,,,,,,,,,,,
31/08/2012 05:00,38.32,,,,,,,,,,,
31/08/2012 05:30,43.64,,,,,,,,,,,
31/08/2012 06:00,44.40,,,,,,,,,,,
31/08/2012 06:30,48.86,,,,,,,,,,,
31/08/2012 07:00,80.00,,,,,,,,,,,
31/08/2012 07:30,80.00,,,,,,,,,,,
31/08/2012 08:00,81.05,,,,,,,,,,,
31/08/2012 08:30,80.00,,,,,,,,,,,
31/08/2012 09:00,80.00,,,,,,,,,,,
31/08/2012 09:30,80.00,,,,,,,,,,,
31/08/2012 10:00,63.89,,,,,,,,,,,
31/08/2012 10:30,63.89,,,,,,,,,,,
31/08/2012 11:00,63.89,,,,,,,,,,,
31/08/2012 11:30,63.89,,,,,,,,,,,
31/08/2012 12:00,62.89,,,,,,,,,,,
31/08/2012 12:30,62.89,,,,,,,,,,,
31/08/2012 13:00,63.89,,,,,,,,,,,
31/08/2012 13:30,62.89,,,,,,,,,,,
31/08/2012 14:00,62.89,,,,,,,,,,,
31/08/2012 14:30,62.89,,,,,,,,,,,
31/08/2012 15:00,62.89,,,,,,,,,,,
31/08/2012 15:30,62.89,,,,,,,,,,,
31/08/2012 16:00,63.89,,,,,,,,,,,
31/08/2012 16:30,68.81,,,,,,,,,,,
31/08/2012 17:00,85.00,,,,,,,,,,,
31/08/2012 17:30,92.14,,,,,,,,,,,
31/08/2012 18:00,98.80,,,,,,,,,,,
31/08/2012 18:30,107.12,,,,,,,,,,,
31/08/2012 19:00,103.02,,,,,,,,,,,
31/08/2012 19:30,100.41,,,,,,,,,,,
31/08/2012 20:00,102.08,,,,,,,,,,,
31/08/2012 20:30,75.00,,,,,,,,,,,
31/08/2012 21:00,62.89,,,,,,,,,,,
31/08/2012 21:30,62.89,,,,,,,,,,,
31/08/2012 22:00,38.62,,,,,,,,,,,
31/08/2012 22:30,38.77,,,,,,,,,,,
31/08/2012 23:00,38.86,,,,,,,,,,,
31/08/2012 23:30,39.12,,,,,,,,,,,
01/09/2012 00:00,39.37,,,,,,,,,,,
01/09/2012 00:30,39.52,,,,,,,,,,,
01/09/2012 01:00,39.65,,,,,,,,,,,
01/09/2012 01:30,39.50,,,,,,,,,,,
01/09/2012 02:00,39.31,,,,,,,,,,,
01/09/2012 02:30,39.32,,,,,,,,,,,
01/09/2012 03:00,39.33,,,,,,,,,,,
01/09/2012 03:30,39.32,,,,,,,,,,,
01/09/2012 04:00,39.28,,,,,,,,,,,
01/09/2012 04:30,39.24,,,,,,,,,,,
01/09/2012 05:00,39.19,,,,,,,,,,,
01/09/2012 05:30,39.09,,,,,,,,,,,
01/09/2012 06:00,39.37,,,,,,,,,,,
01/09/2012 06:30,39.38,,,,,,,,,,,
01/09/2012 07:00,55.33,,,,,,,,,,,
01/09/2012 07:30,57.49,,,,,,,,,,,
01/09/2012 08:00,48.29,,,,,,,,,,,
01/09/2012 08:30,48.29,,,,,,,,,,,
01/09/2012 09:00,48.29,,,,,,,,,,,
01/09/2012 09:30,48.29,,,,,,,,,,,
01/09/2012 10:00,48.29,,,,,,,,,,,
01/09/2012 10:30,55.00,,,,,,,,,,,
01/09/2012 11:00,55.00,,,,,,,,,,,
01/09/2012 11:30,55.00,,,,,,,,,,,
01/09/2012 12:00,55.00,,,,,,,,,,,
01/09/2012 12:30,48.20,,,,,,,,,,,
01/09/2012 13:00,48.20,,,,,,,,,,,
01/09/2012 13:30,48.20,,,,,,,,,,,
01/09/2012 14:00,48.20,,,,,,,,,,,
01/09/2012 14:30,47.29,,,,,,,,,,,
01/09/2012 15:00,47.29,,,,,,,,,,,
01/09/2012 15:30,49.50,,,,,,,,,,,
01/09/2012 16:00,55.00,,,,,,,,,,,
01/09/2012 16:30,58.52,,,,,,,,,,,
01/09/2012 17:00,62.20,,,,,,,,,,,
01/09/2012 17:30,69.56,,,,,,,,,,,
01/09/2012 18:00,74.70,,,,,,,,,,,
01/09/2012 18:30,82.76,,,,,,,,,,,
01/09/2012 19:00,76.13,,,,,,,,,,,
01/09/2012 19:30,68.60,,,,,,,,,,,
01/09/2012 20:00,61.42,,,,,,,,,,,
01/09/2012 20:30,57.51,,,,,,,,,,,
01/09/2012 21:00,52.69,,,,,,,,,,,
01/09/2012 21:30,56.67,,,,,,,,,,,
01/09/2012 22:00,50.32,,,,,,,,,,,
01/09/2012 22:30,50.43,,,,,,,,,,,
01/09/2012 23:00,47.70,,,,,,,,,,,
01/09/2012 23:30,47.29,,,,,,,,,,,
02/09/2012 00:00,47.29,,,,,,,,,,,
02/09/2012 00:30,47.29,,,,,,,,,,,
02/09/2012 01:00,44.77,,,,,,,,,,,
02/09/2012 01:30,44.67,,,,,,,,,,,
02/09/2012 02:00,44.87,,,,,,,,,,,
02/09/2012 02:30,45.20,,,,,,,,,,,
02/09/2012 03:00,42.59,,,,,,,,,,,
02/09/2012 03:30,39.16,,,,,,,,,,,
02/09/2012 04:00,39.16,,,,,,,,,,,
02/09/2012 04:30,39.16,,,,,,,,,,,
02/09/2012 05:00,40.50,,,,,,,,,,,
02/09/2012 05:30,45.71,,,,,,,,,,,
02/09/2012 06:00,44.56,,,,,,,,,,,
02/09/2012 06:30,44.40,,,,,,,,,,,
02/09/2012 07:00,47.29,,,,,,,,,,,
02/09/2012 07:30,47.29,,,,,,,,,,,
02/09/2012 08:00,47.29,,,,,,,,,,,
02/09/2012 08:30,49.50,,,,,,,,,,,
02/09/2012 09:00,48.29,,,,,,,,,,,
02/09/2012 09:30,48.29,,,,,,,,,,,
02/09/2012 10:00,48.90,,,,,,,,,,,
02/09/2012 10:30,48.29,,,,,,,,,,,
02/09/2012 11:00,47.29,,,,,,,,,,,
02/09/2012 11:30,48.90,,,,,,,,,,,
02/09/2012 12:00,48.29,,,,,,,,,,,
02/09/2012 12:30,48.29,,,,,,,,,,,
02/09/2012 13:00,48.29,,,,,,,,,,,
02/09/2012 13:30,48.19,,,,,,,,,,,
02/09/2012 14:00,47.29,,,,,,,,,,,
02/09/2012 14:30,48.29,,,,,,,,,,,
02/09/2012 15:00,49.50,,,,,,,,,,,
02/09/2012 15:30,48.29,,,,,,,,,,,
02/09/2012 16:00,55.00,,,,,,,,,,,
02/09/2012 16:30,55.00,,,,,,,,,,,
02/09/2012 17:00,57.09,,,,,,,,,,,
02/09/2012 17:30,67.41,,,,,,,,,,,
02/09/2012 18:00,74.56,,,,,,,,,,,
02/09/2012 18:30,80.92,,,,,,,,,,,
02/09/2012 19:00,77.70,,,,,,,,,,,
02/09/2012 19:30,68.50,,,,,,,,,,,
02/09/2012 20:00,59.80,,,,,,,,,,,
02/09/2012 20:30,58.16,,,,,,,,,,,
02/09/2012 21:00,48.87,,,,,,,,,,,
02/09/2012 21:30,48.16,,,,,,,,,,,
02/09/2012 22:00,45.49,,,,,,,,,,,
02/09/2012 22:30,45.26,,,,,,,,,,,
02/09/2012 23:00,43.64,,,,,,,,,,,
02/09/2012 23:30,43.67,,,,,,,,,,,
03/09/2012 00:00,43.67,,,,,,,,,,,
03/09/2012 00:30,41.40,,,,,,,,,,,
03/09/2012 01:00,43.67,,,,,,,,,,,
03/09/2012 01:30,41.40,,,,,,,,,,,
03/09/2012 02:00,41.40,,,,,,,,,,,
03/09/2012 02:30,41.40,,,,,,,,,,,
03/09/2012 03:00,41.40,,,,,,,,,,,
03/09/2012 03:30,43.49,,,,,,,,,,,
03/09/2012 04:00,45.18,,,,,,,,,,,
03/09/2012 04:30,47.29,,,,,,,,,,,
03/09/2012 05:00,47.29,,,,,,,,,,,
03/09/2012 05:30,50.49,,,,,,,,,,,
03/09/2012 06:00,53.18,,,,,,,,,,,
03/09/2012 06:30,66.91,,,,,,,,,,,
03/09/2012 07:00,78.27,,,,,,,,,,,
03/09/2012 07:30,79.41,,,,,,,,,,,
03/09/2012 08:00,89.02,,,,,,,,,,,
03/09/2012 08:30,101.54,,,,,,,,,,,
03/09/2012 09:00,75.00,,,,,,,,,,,
03/09/2012 09:30,68.53,,,,,,,,,,,
03/09/2012 10:00,63.22,,,,,,,,,,,
03/09/2012 10:30,70.00,,,,,,,,,,,
03/09/2012 11:00,65.00,,,,,,,,,,,
03/09/2012 11:30,65.00,,,,,,,,,,,
03/09/2012 12:00,62.89,,,,,,,,,,,
03/09/2012 12:30,58.23,,,,,,,,,,,
03/09/2012 13:00,58.23,,,,,,,,,,,
03/09/2012 13:30,58.23,,,,,,,,,,,
03/09/2012 14:00,58.23,,,,,,,,,,,
03/09/2012 14:30,58.23,,,,,,,,,,,
03/09/2012 15:00,58.23,,,,,,,,,,,
03/09/2012 15:30,58.23,,,,,,,,,,,
03/09/2012 16:00,64.56,,,,,,,,,,,
03/09/2012 16:30,65.00,,,,,,,,,,,
